num_run,Objective,Optimization type,AEP,LCOE,Layout,Iterations
3,AEP,Sequential,2862.854134633955,-115.35552049646341,"[76, 937, 957, 977, 2639, 2659, 2695, 2715, 2732, 4742, 5049, 5069, 5089, 5109, 5129, 8518, 8574, 8594, 8634, 8650, 8670, 12679, 12699, 12719, 12734, 12809, 12829, 12869, 12889, 12909, 17997, 18017, 18086, 18106, 18126, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23333, 23411, 23461, 27773, 27811, 27851, 27907, 27935, 30462, 31295, 31315, 31335, 31350, 31370, 31592, 33947, 33967, 34007, 34027, 34040, 35574, 35809, 36154]",202
3,AEP,Joint,2867.929075221906,-115.15139326818928,"[19, 937, 957, 977, 2639, 2675, 2695, 2715, 2732, 5049, 5069, 5089, 5109, 5129, 5164, 8498, 8534, 8554, 8574, 8614, 8634, 8650, 12679, 12699, 12734, 12789, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18086, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23353, 23373, 23431, 23461, 27773, 27811, 27927, 27935, 31295, 31335, 31370, 31390, 33001, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]",202
3,LCOE,Sequential,2861.2619449572726,-115.41971170734033,"[25, 918, 937, 957, 2639, 2659, 2695, 2732, 5049, 5089, 5109, 5129, 5149, 5164, 8498, 8518, 8554, 8634, 8650, 8670, 12679, 12699, 12719, 12754, 12774, 12789, 12809, 12869, 12889, 12909, 15319, 17997, 18017, 18046, 18161, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23318, 23333, 23353, 23431, 26061, 27773, 27867, 27887, 27907, 27927, 28795, 30973, 31295, 31315, 31390, 33947, 33967, 33987, 34007, 34040, 35440, 35574, 35594, 36154]",202
3,LCOE,Joint,2870.04203333014,-115.06661748189245,"[12, 937, 957, 977, 2639, 2659, 2675, 2695, 2732, 5069, 5129, 5149, 5164, 8498, 8534, 8594, 8634, 8650, 8670, 12679, 12699, 12719, 12754, 12789, 12809, 12849, 12889, 12909, 17997, 18017, 18046, 18066, 18141, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23318, 23333, 23353, 23393, 23431, 23461, 27773, 27811, 27887, 27907, 27927, 27935, 31279, 31295, 31315, 31370, 31390, 33947, 33967, 33987, 34027, 34040, 35574, 35594, 36154]",202
2,AEP,Sequential,2851.431850319951,-115.81761239325996,"[86, 937, 977, 2639, 2659, 2675, 2695, 2715, 2732, 5049, 5109, 5149, 5164, 7335, 8303, 8518, 8554, 8594, 8614, 8670, 10538, 12679, 12699, 12719, 12754, 12829, 12849, 12869, 12889, 12909, 18017, 18066, 18086, 18106, 18126, 18161, 18201, 18241, 18261, 19696, 23238, 23258, 23298, 23333, 23373, 23411, 23461, 27793, 27851, 27887, 27907, 27927, 27935, 28930, 31280, 31295, 31335, 31410, 32277, 33947, 33967, 33987, 34027, 34040, 35574, 35594, 36154]",199
2,AEP,Joint,2874.300447733069,-114.89614075195715,"[1, 937, 957, 977, 2639, 2659, 2675, 2695, 2732, 5049, 5069, 5089, 5109, 5129, 5149, 5164, 8498, 8518, 8594, 8634, 8650, 8670, 12679, 12699, 12734, 12789, 12809, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18066, 18106, 18141, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23318, 23353, 23411, 23461, 27773, 27831, 27867, 27887, 27927, 27935, 31295, 31315, 31335, 31424, 33947, 33967, 33987, 34027, 34040, 35574, 35594, 36154]",202
2,LCOE,Sequential,2859.7878830987174,-115.4792041598256,"[29, 937, 957, 977, 2639, 2675, 2695, 2715, 2732, 5049, 5069, 5089, 5149, 5164, 6545, 8498, 8574, 8634, 8650, 8670, 11669, 12679, 12699, 12719, 12754, 12789, 12869, 12889, 12909, 17997, 18017, 18066, 18086, 18126, 18141, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23333, 23373, 23411, 23461, 27793, 27831, 27867, 27887, 27927, 27935, 31277, 31295, 31335, 31410, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]",200
2,LCOE,Joint,2871.903766819559,-114.9920246707561,"[83, 937, 957, 977, 2639, 2675, 2695, 2715, 2732, 5049, 5069, 5089, 5109, 5129, 5149, 5164, 8498, 8634, 8650, 8670, 12679, 12699, 12719, 12734, 12754, 12789, 12829, 12869, 12889, 12909, 17997, 18017, 18046, 18181, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23353, 23373, 23393, 23411, 23431, 23461, 27793, 27831, 27867, 27927, 27935, 27950, 31295, 31315, 31335, 31390, 31410, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]",202
1,AEP,Sequential,2862.8195593112114,-115.35691368743083,"[78, 915, 937, 957, 2639, 2659, 2675, 2695, 2715, 2732, 5049, 5069, 5089, 5129, 5149, 5164, 7167, 8498, 8534, 8614, 8634, 8670, 12679, 12699, 12719, 12734, 12774, 12789, 12809, 12869, 12909, 16941, 18017, 18151, 18181, 18201, 18221, 18241, 18261, 19133, 23238, 23258, 23278, 23298, 23353, 23411, 23461, 27773, 27793, 27831, 27867, 27887, 27907, 27927, 27935, 31295, 31315, 31370, 31410, 33834, 33967, 34007, 34027, 34040, 35574, 35594, 36154]",202
1,AEP,Joint,2873.8306686406954,-114.91492258392404,"[37, 937, 957, 977, 2639, 2675, 2715, 2732, 5049, 5069, 5089, 5109, 5149, 5164, 8498, 8534, 8574, 8614, 8634, 8650, 8670, 12679, 12699, 12734, 12754, 12789, 12829, 12849, 12889, 12909, 17997, 18017, 18046, 18086, 18126, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23318, 23333, 23373, 23393, 23411, 23431, 23461, 27773, 27851, 27927, 27935, 31295, 31315, 31335, 31350, 31410, 33947, 34007, 34027, 34040, 34646, 35574, 35594, 36154]",202
1,LCOE,Sequential,2857.476939784525,-115.57259630275625,"[62, 335, 937, 977, 2639, 2659, 2675, 2715, 2732, 5049, 5109, 5129, 5164, 8498, 8518, 8534, 8574, 8614, 8650, 8670, 12397, 12679, 12699, 12734, 12809, 12829, 12889, 12909, 17997, 18017, 18066, 18086, 18106, 18161, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23333, 23373, 23393, 23431, 23461, 24971, 27773, 27811, 27887, 27927, 27935, 31295, 31315, 31335, 31350, 31370, 31410, 31744, 33947, 33967, 34007, 34027, 34040, 35574, 35594, 36154]",191
1,LCOE,Joint,2873.4468145944975,-114.93027367995907,"[37, 937, 957, 977, 2639, 2675, 2695, 2732, 5049, 5069, 5109, 5149, 5164, 8498, 8534, 8574, 8614, 8634, 8650, 8670, 12679, 12699, 12719, 12734, 12789, 12809, 12849, 12889, 12909, 17997, 18017, 18046, 18086, 18126, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23333, 23373, 23393, 23411, 23431, 23461, 27773, 27811, 27831, 27887, 27927, 27935, 31295, 31315, 31390, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]",202
0,AEP,Sequential,2856.615060418782,-115.6074661168165,"[88, 937, 957, 977, 1506, 1588, 2659, 2695, 2732, 4888, 5049, 5089, 5109, 5129, 5149, 8498, 8518, 8554, 8594, 8614, 8634, 8650, 8670, 12679, 12699, 12719, 12849, 12869, 12909, 17997, 18017, 18046, 18066, 18086, 18106, 18141, 18181, 18201, 18221, 18241, 18261, 23238, 23278, 23393, 23411, 23461, 26481, 27058, 27356, 27773, 27831, 27907, 27935, 31295, 31315, 31335, 31350, 31390, 31410, 33947, 33967, 33987, 34027, 34040, 35574, 35594, 36154]",202
0,AEP,Joint,2871.349983321648,-115.0142026309574,"[28, 937, 957, 977, 2639, 2659, 2675, 2732, 5069, 5089, 5109, 5129, 5149, 5164, 8498, 8518, 8534, 8574, 8614, 8634, 8650, 8670, 12679, 12719, 12754, 12789, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18086, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23353, 23461, 27773, 27811, 27831, 27851, 27867, 27887, 27907, 27927, 27935, 31295, 31315, 31350, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]",202
0,LCOE,Sequential,2866.0700790738542,-115.22608299684991,"[5, 137, 937, 957, 977, 2639, 2659, 2675, 2695, 2715, 2732, 5049, 5149, 5164, 8498, 8518, 8534, 8554, 8574, 8614, 8634, 8650, 8670, 12679, 12699, 12734, 12809, 12849, 12869, 12889, 12909, 17997, 18017, 18066, 18106, 18141, 18241, 18261, 23238, 23258, 23278, 23298, 23333, 23353, 23393, 23411, 23431, 23461, 27793, 27831, 27887, 27927, 27935, 28535, 31295, 31315, 31335, 31370, 31438, 33947, 33967, 34007, 34027, 34040, 35574, 35594, 36154]",202
0,LCOE,Joint,2868.1912926356813,-115.14086583209641,"[49, 937, 957, 977, 2639, 2675, 2695, 2715, 5049, 5089, 5109, 5149, 5164, 8498, 8614, 8650, 8670, 12679, 12699, 12719, 12734, 12754, 12774, 12789, 12829, 12849, 12869, 12889, 12909, 18017, 18046, 18106, 18126, 18161, 18181, 18201, 18221, 18241, 18261, 21747, 23238, 23278, 23298, 23333, 23411, 23431, 23461, 27773, 27793, 27811, 27831, 27867, 27887, 27927, 27935, 31295, 31335, 31370, 31410, 33245, 33947, 34007, 34027, 34040, 35574, 35594, 36154]",202
