num_run,Objective,Optimization type,Power density,AEP,Layout,Iterations
20,AEP,Sequential,20,698.8925386845755,"[28, 40, 60, 70, 710, 740, 1490, 2265, 2890, 3550, 3590, 4290, 4980, 5000, 5020, 5040]",55
20,AEP,Joint,20,697.6955930751164,"[10, 30, 40, 60, 70, 1460, 2180, 2200, 2870, 2880, 3560, 3620, 4970, 4980, 4990, 5040]",65
19,AEP,Sequential,20,698.2209188396545,"[0, 20, 30, 60, 70, 787, 1460, 1490, 2170, 3590, 3620, 4260, 4270, 4330, 5010, 5040]",56
19,AEP,Joint,20,709.0098342465477,"[0, 40, 60, 70, 710, 760, 1596, 2150, 2200, 2910, 3590, 4970, 4980, 5000, 5020, 5040]",105
18,AEP,Sequential,20,707.956334224832,"[0, 20, 30, 40, 50, 70, 710, 2200, 2840, 2890, 3620, 4320, 4970, 4980, 5000, 5010]",121
18,AEP,Joint,20,710.1724152692391,"[20, 50, 70, 710, 1420, 1470, 1490, 2130, 2890, 2910, 3869, 4045, 4970, 4990, 5000, 5020]",131
17,AEP,Sequential,20,709.9422566465279,"[0, 40, 70, 710, 740, 1420, 2140, 2200, 2307, 3550, 3620, 4330, 4970, 4990, 5010, 5040]",202
17,AEP,Joint,20,698.3431639300755,"[20, 30, 50, 780, 1420, 1480, 2767, 2840, 2850, 2880, 3580, 4280, 4970, 4980, 5020, 5030]",67
16,AEP,Sequential,20,706.7754789199752,"[0, 40, 70, 886, 1420, 1490, 2095, 2130, 2190, 3214, 3550, 4300, 4678, 4970, 4980, 5000]",198
16,AEP,Joint,20,703.316724664109,"[0, 50, 70, 1430, 1440, 1460, 1470, 2200, 2840, 4260, 4280, 4300, 4320, 4330, 4970, 5040]",60
15,AEP,Sequential,20,712.8289531540303,"[0, 30, 40, 50, 70, 780, 2200, 2303, 2503, 3550, 3570, 3620, 4970, 4999, 5020, 5040]",185
15,AEP,Joint,20,697.9827481255787,"[30, 710, 720, 760, 780, 1420, 1460, 1490, 2200, 2850, 3449, 3620, 4970, 4990, 5000, 5030]",72
14,AEP,Sequential,20,706.6380037186289,"[0, 10, 30, 70, 760, 1420, 1430, 2244, 2910, 3550, 3570, 4260, 4330, 4970, 5010, 5030]",73
14,AEP,Joint,20,699.271752786986,"[20, 40, 70, 710, 1440, 1490, 2130, 2150, 2170, 2200, 2860, 4260, 4280, 4310, 5000, 5040]",52
13,AEP,Sequential,20,694.4540283338807,"[20, 60, 70, 766, 1372, 1420, 1460, 2516, 3590, 3620, 4260, 4362, 4970, 4990, 5020, 5030]",80
13,AEP,Joint,20,707.6174362097123,"[50, 70, 710, 750, 780, 1450, 1490, 2200, 2840, 2890, 4260, 4290, 4330, 4970, 4990, 5030]",74
12,AEP,Sequential,20,712.3907064229924,"[0, 20, 50, 70, 926, 2130, 2167, 2553, 3289, 3600, 4046, 4970, 4980, 4990, 5008, 5040]",157
12,AEP,Joint,20,700.3869793249239,"[70, 235, 770, 1420, 1440, 1460, 1490, 2200, 2840, 3570, 3600, 3620, 4270, 4330, 4970, 5010]",111
11,AEP,Sequential,20,698.5297409857271,"[0, 20, 40, 720, 760, 780, 1450, 2282, 3550, 3620, 4280, 4320, 4970, 4990, 5020, 5040]",57
11,AEP,Joint,20,699.0387067669445,"[20, 70, 720, 740, 750, 780, 1420, 1460, 1490, 2870, 3550, 4260, 4970, 4990, 5020, 5040]",52
10,AEP,Sequential,20,704.0852044790175,"[0, 20, 70, 720, 780, 1420, 1480, 2200, 2840, 2900, 3600, 4065, 4300, 4970, 4990, 5040]",117
10,AEP,Joint,20,694.6500032660686,"[20, 30, 40, 70, 730, 770, 1394, 1430, 2840, 2860, 2880, 2910, 4260, 4381, 4970, 5040]",65
9,AEP,Sequential,20,693.4481134889382,"[0, 40, 60, 70, 710, 750, 1420, 2130, 2850, 2900, 3560, 4270, 4310, 4970, 5010, 5030]",59
9,AEP,Joint,20,702.5651738437052,"[0, 20, 40, 770, 1420, 1430, 1450, 2190, 3550, 3570, 3590, 3610, 4330, 4970, 5001, 5020]",83
8,AEP,Sequential,20,705.8029153228987,"[0, 20, 60, 70, 750, 1407, 1420, 2200, 2239, 2840, 3550, 3975, 4970, 4980, 5000, 5010]",202
8,AEP,Joint,20,702.9339612582481,"[0, 20, 40, 70, 710, 730, 750, 780, 1420, 2910, 3550, 3610, 4310, 4970, 4980, 5010]",89
7,AEP,Sequential,20,702.628117077685,"[0, 20, 50, 70, 1137, 1480, 2130, 2170, 2910, 3560, 4074, 4260, 4270, 5000, 5020, 5037]",128
7,AEP,Joint,20,704.1664832096858,"[0, 50, 70, 710, 760, 1420, 1450, 2150, 2200, 3600, 4049, 4970, 4990, 5000, 5010, 5040]",56
6,AEP,Sequential,20,699.0158881938708,"[0, 10, 40, 60, 70, 710, 770, 1470, 1998, 2190, 2850, 3610, 4970, 4990, 5000, 5040]",95
6,AEP,Joint,20,698.5605948879986,"[0, 40, 50, 60, 70, 710, 1450, 2130, 2880, 2910, 3570, 4290, 4330, 4980, 5000, 5010]",54
5,AEP,Sequential,20,708.9808346606897,"[20, 50, 70, 710, 760, 1635, 2200, 2850, 2870, 3620, 4300, 4970, 4980, 4992, 5020, 5040]",90
5,AEP,Joint,20,703.2356187738416,"[20, 50, 70, 710, 760, 2200, 2850, 2860, 2870, 2890, 3620, 4300, 4970, 4980, 5020, 5040]",52
4,AEP,Sequential,20,705.4007422278281,"[0, 40, 60, 70, 1420, 1430, 1480, 1490, 2890, 2910, 3550, 3590, 4420, 4970, 5010, 5040]",103
4,AEP,Joint,20,702.0541620403644,"[0, 10, 50, 70, 454, 710, 780, 1430, 1689, 2850, 3590, 4970, 4990, 5010, 5020, 5040]",99
3,AEP,Sequential,20,699.39341855424,"[0, 20, 70, 720, 762, 1477, 2130, 2840, 2850, 2910, 3620, 4330, 4970, 4980, 5010, 5040]",76
3,AEP,Joint,20,700.0577882583488,"[70, 710, 720, 760, 1420, 1460, 1490, 2841, 2910, 4260, 4330, 4970, 4980, 5020, 5030, 5040]",109
2,AEP,Sequential,20,704.9331310596325,"[0, 20, 40, 70, 750, 1420, 2130, 2200, 2850, 2880, 3620, 4320, 4970, 4990, 5000, 5018]",144
2,AEP,Joint,20,716.6944349701466,"[0, 30, 70, 710, 1257, 1490, 2130, 2840, 2860, 2910, 3550, 4330, 4970, 4990, 5010, 5040]",202
1,AEP,Sequential,20,705.9563830688459,"[10, 30, 70, 780, 1420, 1440, 1631, 2130, 2180, 2910, 3013, 3550, 4320, 4980, 5010, 5040]",195
1,AEP,Joint,20,711.9433111051262,"[0, 40, 70, 780, 1440, 1490, 2130, 2150, 2840, 2910, 4188, 4970, 4980, 4990, 5010, 5040]",185
0,AEP,Sequential,20,707.3076104253016,"[0, 60, 529, 710, 780, 1450, 1480, 2840, 2860, 3089, 3620, 4970, 4990, 5000, 5020, 5040]",91
0,AEP,Joint,20,706.0811454551543,"[40, 60, 70, 710, 730, 1420, 2130, 2190, 2200, 3560, 3580, 3620, 4970, 4980, 5010, 5040]",107
99,AEP,Sequential,19,710.3138517542983,"[20, 40, 60, 70, 710, 780, 1376, 2130, 2180, 3620, 4438, 4970, 4980, 4990, 5020, 5040]",153
99,AEP,Joint,19,710.89352534456,"[0, 10, 30, 70, 760, 1490, 2130, 2890, 3550, 3570, 3590, 4980, 4990, 5010, 5020, 5037]",97
98,AEP,Sequential,19,706.3069297518089,"[10, 30, 50, 70, 780, 1379, 1430, 2890, 2910, 3560, 4260, 4330, 4456, 4970, 5010, 5040]",121
98,AEP,Joint,19,705.2681104365804,"[10, 50, 60, 70, 720, 1430, 2170, 2840, 2870, 2890, 3560, 3620, 4970, 4980, 5000, 5040]",58
97,AEP,Sequential,19,700.8457533836608,"[0, 10, 20, 40, 60, 710, 750, 780, 1480, 2130, 2180, 2860, 4330, 4970, 5000, 5030]",56
97,AEP,Joint,19,719.087547465156,"[0, 20, 40, 70, 710, 780, 1802, 2180, 2200, 2840, 3560, 3620, 4970, 4990, 5010, 5040]",202
96,AEP,Sequential,19,704.2378920580471,"[0, 30, 50, 70, 1430, 1460, 1490, 2625, 2850, 3610, 4260, 4280, 4330, 4990, 5010, 5020]",136
96,AEP,Joint,19,703.4405920058232,"[0, 30, 50, 720, 770, 780, 1420, 1440, 2880, 2910, 4270, 4970, 5010, 5020, 5030, 5040]",61
95,AEP,Sequential,19,713.8600109393751,"[0, 40, 70, 229, 760, 780, 1286, 2130, 2170, 2200, 2840, 3620, 4970, 4980, 5010, 5040]",202
95,AEP,Joint,19,714.2777419072743,"[20, 40, 70, 286, 780, 1480, 2130, 2180, 2880, 3550, 3999, 4330, 4970, 4990, 5020, 5040]",202
94,AEP,Sequential,19,709.6109344483446,"[0, 40, 60, 1012, 1430, 1470, 1490, 2732, 2840, 4270, 4330, 4970, 4980, 5000, 5020, 5040]",123
94,AEP,Joint,19,720.3391308912825,"[0, 10, 30, 50, 70, 1064, 2130, 2160, 2200, 2840, 2890, 3620, 4260, 4970, 4990, 5040]",202
93,AEP,Sequential,19,702.4742714404563,"[0, 10, 40, 60, 70, 710, 1440, 1490, 2200, 2870, 2880, 3620, 4290, 4970, 4980, 5040]",54
93,AEP,Joint,19,704.2208083759457,"[20, 116, 710, 1420, 1450, 1490, 2840, 2870, 2890, 2910, 3550, 3620, 4330, 4970, 5000, 5030]",70
92,AEP,Sequential,19,702.6099143066974,"[30, 50, 60, 70, 710, 1440, 1676, 2200, 2890, 3560, 3570, 4270, 4970, 5010, 5020, 5040]",116
92,AEP,Joint,19,712.6189098247041,"[10, 30, 60, 70, 1430, 1450, 1490, 2180, 2840, 2850, 2910, 3087, 4970, 4990, 5010, 5040]",54
91,AEP,Sequential,19,704.5632392119243,"[0, 20, 564, 710, 760, 1460, 2130, 2140, 2900, 3550, 3600, 4300, 4970, 4990, 5000, 5040]",86
91,AEP,Joint,19,709.0297790765031,"[0, 10, 30, 282, 1050, 1440, 1490, 1491, 2870, 3560, 3600, 3620, 4330, 4970, 4990, 5000]",110
90,AEP,Sequential,19,713.3029606422476,"[0, 30, 50, 70, 710, 1470, 1490, 2130, 2828, 3550, 4330, 4531, 4970, 5000, 5010, 5040]",202
90,AEP,Joint,19,705.1051041977623,"[0, 50, 60, 70, 710, 740, 1430, 1470, 2200, 2860, 3560, 3600, 3620, 4260, 4970, 5010]",66
89,AEP,Sequential,19,698.8125282251591,"[0, 50, 70, 578, 710, 780, 1388, 1470, 2840, 3283, 3550, 3620, 4300, 4330, 4970, 5030]",78
89,AEP,Joint,19,704.6579210031687,"[70, 720, 750, 780, 1420, 1440, 2160, 2200, 2880, 3550, 3580, 4280, 4320, 4980, 5020, 5040]",94
88,AEP,Sequential,19,711.1751069067753,"[10, 20, 50, 70, 780, 1022, 2140, 2170, 2200, 2890, 3570, 4330, 4970, 4990, 5000, 5040]",61
88,AEP,Joint,19,709.1434022892765,"[0, 50, 60, 70, 593, 750, 1420, 2200, 2880, 3560, 3580, 3620, 4260, 4980, 5010, 5040]",163
87,AEP,Sequential,19,706.2034767764494,"[10, 60, 70, 740, 770, 1420, 2130, 2200, 2840, 2870, 2890, 4260, 4310, 4330, 4970, 5040]",53
87,AEP,Joint,19,711.6490724159045,"[0, 30, 40, 50, 70, 1440, 1470, 1490, 2840, 2860, 2890, 2910, 3550, 4280, 4330, 4970]",202
86,AEP,Sequential,19,703.1604255037387,"[0, 40, 50, 60, 730, 1420, 1480, 2180, 2190, 2840, 3328, 3550, 4970, 4980, 5020, 5040]",65
86,AEP,Joint,19,708.4340764912274,"[50, 70, 710, 720, 750, 780, 1420, 1470, 2160, 2910, 3550, 3570, 3600, 4614, 4970, 4990]",129
85,AEP,Sequential,19,704.5634436984185,"[0, 20, 40, 50, 60, 70, 1460, 2140, 2860, 3560, 3620, 4260, 4300, 4310, 4320, 4970]",52
85,AEP,Joint,19,713.8745091570718,"[0, 20, 40, 60, 710, 1460, 2130, 2150, 2190, 3124, 3326, 3590, 4260, 4970, 4990, 5040]",125
84,AEP,Sequential,19,711.2715440834407,"[0, 50, 70, 750, 1420, 1450, 1490, 1761, 2840, 2880, 3550, 4330, 4770, 4970, 5010, 5020]",185
84,AEP,Joint,19,712.4550099719918,"[0, 50, 70, 740, 780, 1420, 1450, 2200, 2840, 2890, 2999, 3620, 4970, 4980, 5020, 5040]",89
83,AEP,Sequential,19,700.7598006817286,"[0, 10, 20, 46, 60, 780, 2200, 2361, 3560, 3620, 4270, 4980, 5000, 5010, 5020, 5030]",124
83,AEP,Joint,19,706.713657169924,"[0, 60, 385, 760, 780, 1420, 2130, 2160, 2200, 2722, 3620, 4260, 4270, 4970, 5030, 5040]",94
82,AEP,Sequential,19,705.8801522226494,"[0, 20, 30, 70, 710, 780, 1385, 2130, 2140, 2200, 2953, 3144, 3620, 4618, 5010, 5040]",93
82,AEP,Joint,19,705.1198940195522,"[0, 50, 70, 710, 878, 1420, 1490, 2170, 2474, 2840, 2910, 3620, 4260, 4300, 4330, 5040]",87
81,AEP,Sequential,19,710.7035994631897,"[0, 103, 780, 1420, 1480, 1673, 2130, 2200, 2840, 3550, 4260, 4310, 4330, 4789, 4970, 5040]",184
81,AEP,Joint,19,707.3417089829362,"[0, 10, 30, 40, 50, 60, 70, 710, 1470, 2870, 3600, 4270, 4970, 4982, 5030, 5040]",113
80,AEP,Sequential,19,704.7388074446035,"[10, 40, 354, 750, 1420, 1490, 2160, 2900, 3570, 3620, 4260, 4330, 4970, 5000, 5010, 5040]",73
80,AEP,Joint,19,702.842898589713,"[0, 60, 70, 740, 770, 1480, 1938, 2130, 2870, 3560, 3600, 4290, 4970, 4990, 5010, 5030]",57
79,AEP,Sequential,19,705.498295558651,"[0, 20, 40, 60, 70, 710, 1440, 2165, 2910, 3560, 3570, 4187, 4270, 4310, 4757, 5040]",87
79,AEP,Joint,19,707.1642701200159,"[10, 40, 70, 730, 770, 780, 1430, 1879, 2200, 3342, 3580, 3620, 4330, 4970, 5000, 5040]",117
78,AEP,Sequential,19,709.1290998598207,"[0, 40, 60, 70, 303, 1420, 1631, 2180, 2840, 2910, 3580, 4260, 4270, 4320, 4970, 5030]",124
78,AEP,Joint,19,703.8879700173536,"[0, 10, 20, 50, 60, 1420, 1461, 1490, 1945, 2910, 3570, 3590, 3620, 4970, 4990, 5030]",74
77,AEP,Sequential,19,703.0066249482074,"[13, 70, 388, 730, 780, 1470, 1490, 2170, 2515, 2850, 4260, 4330, 4970, 5000, 5020, 5040]",93
77,AEP,Joint,19,706.91442730755,"[0, 10, 30, 70, 1430, 1470, 1490, 2130, 2840, 2860, 2870, 2910, 4260, 4330, 4980, 5000]",71
76,AEP,Sequential,19,710.3306875678782,"[0, 20, 30, 60, 70, 112, 710, 2048, 2840, 2850, 3620, 3946, 4970, 4990, 5000, 5030]",202
76,AEP,Joint,19,709.8382495257789,"[0, 60, 720, 760, 770, 1420, 1440, 2330, 3550, 3570, 3590, 3620, 4970, 5000, 5020, 5040]",124
75,AEP,Sequential,19,701.5378455702898,"[0, 40, 50, 70, 1490, 1928, 2130, 2190, 2840, 2900, 3590, 4330, 4980, 5000, 5010, 5040]",132
75,AEP,Joint,19,708.6190892319979,"[10, 40, 70, 405, 743, 1430, 1490, 2160, 2890, 3560, 3620, 3650, 4970, 4980, 5010, 5040]",90
74,AEP,Sequential,19,706.2618572279549,"[30, 40, 60, 70, 426, 778, 1420, 2130, 2160, 2190, 3560, 3620, 4260, 4300, 4970, 5040]",137
74,AEP,Joint,19,708.5679661357349,"[0, 20, 70, 710, 770, 1440, 1490, 2130, 2880, 2910, 3620, 4260, 4270, 4980, 5020, 5040]",58
73,AEP,Sequential,19,704.7019620402566,"[30, 40, 70, 710, 730, 780, 2200, 2277, 2900, 3550, 4144, 4260, 4310, 4330, 4970, 5000]",202
73,AEP,Joint,19,696.1851007950479,"[20, 710, 720, 750, 770, 1480, 2190, 2840, 2900, 3590, 4290, 4970, 4980, 4990, 5020, 5030]",70
72,AEP,Sequential,19,711.3204784428693,"[0, 10, 20, 50, 70, 1490, 2130, 2870, 2890, 2910, 3560, 3681, 4330, 4980, 4990, 5010]",53
72,AEP,Joint,19,701.5537725064237,"[30, 50, 60, 70, 710, 730, 760, 1490, 2592, 2850, 2910, 3767, 4310, 4970, 5000, 5020]",85
71,AEP,Sequential,19,703.059357237291,"[30, 40, 70, 710, 780, 1420, 2150, 2200, 2850, 2910, 3550, 4065, 4330, 4980, 5000, 5030]",57
71,AEP,Joint,19,705.0910629863093,"[20, 70, 710, 780, 1420, 1440, 1460, 1490, 2200, 3560, 3580, 4909, 4990, 5010, 5030, 5040]",79
70,AEP,Sequential,19,708.4947928797269,"[0, 20, 50, 70, 1420, 1728, 2130, 2840, 2890, 4260, 4270, 4290, 4310, 4320, 4330, 4970]",69
70,AEP,Joint,19,711.8801734210999,"[0, 30, 40, 50, 70, 720, 780, 1757, 2160, 2840, 3007, 3620, 4270, 4970, 5020, 5040]",134
69,AEP,Sequential,19,706.8646735923248,"[0, 10, 30, 50, 70, 2140, 2190, 2297, 2910, 3590, 4260, 4870, 4970, 4980, 5000, 5030]",126
69,AEP,Joint,19,710.1147175035493,"[0, 20, 70, 780, 825, 1420, 1440, 2880, 3550, 3580, 3620, 4970, 4980, 4990, 5000, 5020]",147
68,AEP,Sequential,19,709.8017561836103,"[0, 20, 710, 760, 780, 1420, 1883, 2180, 2200, 2840, 3366, 4270, 4719, 4970, 5020, 5040]",129
68,AEP,Joint,19,708.7448876064979,"[0, 40, 60, 70, 730, 770, 1420, 2130, 2890, 2910, 3600, 4330, 4970, 4980, 5000, 5020]",139
67,AEP,Sequential,19,699.3167098404639,"[0, 60, 70, 750, 760, 780, 1420, 1440, 2200, 2840, 3620, 4270, 4290, 4310, 4990, 5040]",63
67,AEP,Joint,19,710.9161827760685,"[0, 20, 50, 60, 70, 730, 1420, 1490, 3057, 4004, 4260, 4330, 4970, 4990, 5010, 5030]",142
66,AEP,Sequential,19,703.2223182362011,"[20, 40, 70, 1420, 1440, 1490, 2170, 2840, 2910, 3580, 3590, 3620, 4260, 4270, 4330, 4970]",55
66,AEP,Joint,19,709.5571840883388,"[20, 30, 50, 70, 780, 1420, 1440, 1470, 1490, 2150, 3550, 3570, 4970, 4990, 5010, 5030]",108
65,AEP,Sequential,19,711.2342829898868,"[10, 30, 50, 70, 710, 740, 2160, 2190, 2910, 3083, 3550, 4290, 4970, 5000, 5030, 5040]",70
65,AEP,Joint,19,705.5909513584005,"[30, 50, 60, 70, 72, 1460, 1470, 2130, 2160, 2604, 2910, 3550, 4280, 4310, 4970, 5040]",91
64,AEP,Sequential,19,703.3584723055544,"[0, 20, 30, 60, 70, 1411, 1420, 1440, 2189, 3560, 3610, 4260, 4290, 4941, 4980, 5030]",85
64,AEP,Joint,19,705.9767717115984,"[0, 20, 70, 760, 770, 1420, 1440, 2130, 2170, 3550, 4260, 4290, 4320, 4970, 5030, 5040]",58
63,AEP,Sequential,19,710.891177776832,"[0, 70, 710, 760, 1420, 1460, 1490, 2850, 2910, 3580, 4260, 4330, 4980, 5000, 5020, 5040]",101
63,AEP,Joint,19,709.717704500773,"[10, 30, 40, 50, 60, 70, 2840, 2860, 2900, 3550, 3757, 4300, 4980, 5000, 5020, 5040]",123
62,AEP,Sequential,19,707.1365794252998,"[0, 20, 50, 210, 710, 879, 1420, 2170, 2199, 3121, 3610, 4300, 4970, 4990, 5010, 5040]",125
62,AEP,Joint,19,702.0100514286967,"[0, 20, 30, 40, 780, 1420, 1470, 2850, 2900, 2910, 2959, 4260, 4280, 4310, 4970, 5030]",97
61,AEP,Sequential,19,700.8746337793405,"[10, 30, 50, 70, 1480, 2130, 2140, 2200, 2844, 2880, 4260, 4300, 4330, 4970, 5010, 5040]",75
61,AEP,Joint,19,702.8459671035693,"[10, 20, 70, 750, 1420, 1470, 2150, 2190, 2850, 3550, 3580, 3600, 3620, 4970, 5000, 5040]",76
60,AEP,Sequential,19,702.957272220088,"[0, 10, 28, 60, 780, 1420, 1480, 2130, 2880, 3620, 4260, 4270, 4290, 4300, 5030, 5040]",71
60,AEP,Joint,19,706.2924694547805,"[30, 70, 627, 720, 1420, 1470, 2130, 2160, 2890, 3580, 3620, 4260, 4980, 5000, 5020, 5040]",71
59,AEP,Sequential,19,708.6476205291095,"[0, 40, 70, 675, 1283, 1416, 1469, 2840, 2860, 3474, 3550, 4260, 4970, 5000, 5020, 5030]",166
59,AEP,Joint,19,705.0735472815428,"[0, 67, 720, 750, 780, 1410, 1420, 2880, 2910, 3550, 3706, 3892, 4980, 4990, 5010, 5040]",113
58,AEP,Sequential,19,709.131414229387,"[0, 30, 40, 60, 70, 1420, 1450, 2130, 2200, 3210, 3550, 4270, 4295, 4330, 4970, 5040]",141
58,AEP,Joint,19,700.8735848202668,"[0, 20, 30, 60, 70, 1420, 1450, 2150, 2880, 2910, 3550, 3580, 4270, 5000, 5010, 5040]",52
57,AEP,Sequential,19,709.5952600504182,"[0, 50, 70, 364, 1490, 2073, 2170, 2840, 2910, 3550, 4260, 4330, 4675, 4970, 4990, 5020]",197
57,AEP,Joint,19,712.1229686950919,"[0, 10, 50, 60, 70, 710, 765, 2150, 2850, 2910, 3479, 4310, 4970, 4990, 5010, 5040]",76
56,AEP,Sequential,19,698.6189419003042,"[0, 10, 20, 70, 750, 770, 1480, 2180, 2840, 3369, 3610, 3620, 4260, 4280, 4310, 5040]",61
56,AEP,Joint,19,703.9143542536777,"[30, 50, 70, 710, 730, 760, 1430, 1490, 2850, 3906, 4280, 4330, 4970, 5000, 5020, 5040]",63
55,AEP,Sequential,19,702.6618150907683,"[0, 30, 40, 60, 70, 710, 780, 1430, 2840, 2870, 3262, 4260, 4990, 5000, 5010, 5040]",67
55,AEP,Joint,19,707.3831723044144,"[20, 50, 70, 710, 1460, 1490, 2840, 2860, 2880, 3590, 3620, 4280, 4300, 4970, 5010, 5040]",59
54,AEP,Sequential,19,703.8343818308151,"[0, 10, 20, 30, 60, 760, 1490, 2369, 2910, 3550, 3590, 3610, 3928, 4980, 5030, 5040]",95
54,AEP,Joint,19,705.1139920853448,"[10, 30, 70, 780, 1420, 1490, 2021, 2180, 2200, 3550, 3580, 3590, 3620, 4330, 4980, 5000]",79
53,AEP,Sequential,19,707.7862518723997,"[0, 40, 70, 780, 1420, 1440, 1490, 2130, 2180, 2200, 3550, 4270, 4290, 4320, 4330, 4990]",52
53,AEP,Joint,19,707.7862518723997,"[0, 40, 70, 780, 1420, 1440, 1490, 2130, 2180, 2200, 3550, 4270, 4290, 4320, 4330, 4990]",52
52,AEP,Sequential,19,702.704802429833,"[20, 30, 70, 720, 1041, 1420, 2160, 2850, 2910, 3550, 3580, 3620, 4791, 4970, 4980, 5040]",85
52,AEP,Joint,19,709.3694251006107,"[10, 40, 710, 740, 780, 1480, 2140, 2170, 2200, 3570, 4330, 4970, 4980, 5000, 5020, 5030]",99
51,AEP,Sequential,19,702.7669948553821,"[40, 52, 70, 710, 1440, 2105, 2130, 2890, 2910, 3570, 4260, 4270, 4300, 4970, 5000, 5040]",119
51,AEP,Joint,19,709.8667337013835,"[10, 30, 50, 70, 710, 740, 2130, 2160, 2190, 2910, 3527, 3560, 4970, 4980, 5020, 5040]",119
50,AEP,Sequential,19,701.9551622213027,"[0, 20, 40, 50, 70, 740, 780, 1420, 2160, 3549, 3560, 4290, 4563, 4970, 4980, 5020]",78
50,AEP,Joint,19,705.6710341515617,"[0, 30, 60, 70, 710, 1460, 1490, 2130, 2840, 3363, 3590, 3608, 4260, 4300, 4330, 4970]",103
49,AEP,Sequential,19,706.3648986702265,"[0, 30, 60, 70, 750, 1420, 1480, 2140, 3600, 3620, 4260, 4300, 4970, 5000, 5020, 5040]",101
49,AEP,Joint,19,705.8076184668087,"[30, 60, 780, 1440, 2130, 2150, 2200, 2840, 3570, 3600, 3620, 4970, 4980, 4990, 5020, 5040]",52
48,AEP,Sequential,19,709.250146272683,"[0, 20, 40, 60, 710, 740, 780, 1470, 2200, 3620, 4970, 4990, 5000, 5010, 5020, 5040]",67
48,AEP,Joint,19,710.1565169613133,"[20, 50, 70, 710, 730, 1490, 2702, 2870, 2910, 3550, 3570, 3610, 4520, 4970, 4990, 5040]",172
47,AEP,Sequential,19,704.4451824834209,"[0, 70, 740, 770, 1420, 2130, 2150, 2170, 2880, 2910, 3550, 3600, 4330, 4970, 5000, 5040]",52
47,AEP,Joint,19,704.4451824834209,"[0, 70, 740, 770, 1420, 2130, 2150, 2170, 2880, 2910, 3550, 3600, 4330, 4970, 5000, 5040]",52
46,AEP,Sequential,19,702.699995294997,"[10, 20, 70, 1430, 1490, 2130, 2170, 2200, 3550, 3560, 3620, 4260, 4330, 5000, 5020, 5040]",84
46,AEP,Joint,19,708.9909021751354,"[0, 10, 30, 70, 475, 780, 1420, 2130, 2147, 2870, 2900, 3550, 3600, 4970, 5020, 5040]",88
45,AEP,Sequential,19,710.2705202132613,"[70, 592, 710, 760, 1420, 1460, 1490, 2200, 2840, 2850, 3620, 4260, 4970, 4990, 5010, 5040]",165
45,AEP,Joint,19,701.3795152331004,"[10, 20, 70, 71, 740, 770, 1490, 2180, 2763, 2870, 3550, 3570, 3610, 4970, 4990, 5030]",55
44,AEP,Sequential,19,703.6358568641604,"[0, 30, 40, 50, 780, 1420, 1490, 2200, 2820, 3550, 3620, 4260, 4290, 4970, 5000, 5020]",85
44,AEP,Joint,19,707.2346338545065,"[0, 20, 30, 40, 60, 70, 710, 1784, 2130, 2190, 2880, 4260, 4414, 4970, 5020, 5030]",116
43,AEP,Sequential,19,703.9995128011894,"[50, 70, 710, 740, 750, 1420, 1490, 2200, 2743, 3550, 4004, 4970, 4980, 5020, 5030, 5040]",172
43,AEP,Joint,19,703.9664353493874,"[0, 30, 1420, 1440, 1460, 1480, 1490, 2160, 2200, 3620, 4057, 4260, 4970, 5000, 5020, 5040]",70
42,AEP,Sequential,19,701.800905466308,"[0, 40, 70, 740, 1198, 1430, 2180, 2880, 3580, 4260, 4280, 4970, 5000, 5010, 5030, 5040]",57
42,AEP,Joint,19,705.9278666169764,"[10, 20, 40, 70, 760, 1450, 1490, 2130, 2265, 2840, 3620, 4280, 4310, 4970, 5000, 5040]",75
41,AEP,Sequential,19,702.3132988743889,"[10, 20, 50, 70, 1430, 1460, 2130, 2200, 2880, 3120, 4112, 4260, 4980, 4990, 5011, 5040]",110
41,AEP,Joint,19,718.9882769319121,"[0, 20, 40, 50, 70, 1420, 1490, 2696, 3098, 3408, 3580, 4260, 4330, 4970, 5020, 5040]",202
40,AEP,Sequential,19,703.0238629461361,"[0, 710, 750, 780, 1420, 1480, 2840, 2850, 3550, 3600, 3620, 4260, 4637, 4863, 4970, 5040]",109
40,AEP,Joint,19,698.4272108820503,"[20, 70, 191, 710, 720, 1480, 2180, 2840, 2900, 2910, 3570, 3590, 4970, 4990, 5010, 5030]",73
39,AEP,Sequential,19,702.1377833291197,"[0, 40, 70, 296, 770, 1450, 2910, 3213, 3554, 3610, 3620, 4290, 4970, 4980, 5020, 5040]",132
39,AEP,Joint,19,708.6494453272775,"[0, 10, 70, 780, 1420, 1450, 2200, 2775, 2910, 3173, 3431, 3620, 4260, 4990, 5020, 5040]",133
38,AEP,Sequential,19,703.9206964751875,"[60, 720, 730, 750, 1490, 1849, 2160, 2850, 2910, 4270, 4310, 4330, 4970, 4980, 5010, 5040]",66
38,AEP,Joint,19,707.0061270303838,"[0, 70, 730, 750, 770, 1420, 2160, 2190, 2850, 2910, 3550, 3570, 4970, 4990, 5020, 5030]",115
37,AEP,Sequential,19,708.4488748504075,"[0, 10, 30, 40, 50, 70, 710, 1420, 1490, 2850, 2965, 3550, 3878, 4980, 5010, 5040]",111
