num_run,Yaw optimization type,Joint/Sequential,AEP,LCOE,Layout
3,geometric_yaw_Stanley,Joint,2814.571758901877,-117.33437875998577,"[19, 937, 957, 977, 2639, 2675, 2695, 2715, 2732, 5049, 5069, 5089, 5109, 5129, 5164, 8498, 8534, 8554, 8574, 8614, 8634, 8650, 12679, 12699, 12734, 12789, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18086, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23353, 23373, 23431, 23461, 27773, 27811, 27927, 27935, 31295, 31335, 31370, 31390, 33001, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
3,geometric_yaw_Jong,Joint,2867.929075221906,-115.06661748189244,"[19, 937, 957, 977, 2639, 2675, 2695, 2715, 2732, 5049, 5069, 5089, 5109, 5129, 5164, 8498, 8534, 8554, 8574, 8614, 8634, 8650, 12679, 12699, 12734, 12789, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18086, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23353, 23373, 23431, 23461, 27773, 27811, 27927, 27935, 31295, 31335, 31370, 31390, 33001, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
3,yaw_optimizer_floris,Joint,2870.316015453657,-115.05781163398592,"[19, 937, 957, 977, 2639, 2675, 2695, 2715, 2732, 5049, 5069, 5089, 5109, 5129, 5164, 8498, 8534, 8554, 8574, 8614, 8634, 8650, 12679, 12699, 12734, 12789, 12829, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18086, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23353, 23373, 23431, 23461, 27773, 27811, 27927, 27935, 31295, 31335, 31370, 31390, 33001, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
2,None,Sequential,2631.100021639841,-125.5163338869669,"[86, 937, 977, 2639, 2659, 2675, 2695, 2715, 2732, 5049, 5109, 5149, 5164, 7335, 8303, 8518, 8554, 8594, 8614, 8670, 10538, 12679, 12699, 12719, 12754, 12829, 12849, 12869, 12889, 12909, 18017, 18066, 18086, 18106, 18126, 18161, 18201, 18241, 18261, 19696, 23238, 23258, 23298, 23333, 23373, 23411, 23461, 27793, 27851, 27887, 27907, 27927, 27935, 28930, 31280, 31295, 31335, 31410, 32277, 33947, 33967, 33987, 34027, 34040, 35574, 35594, 36154]"
2,geometric_yaw_Stanley,Sequential,2808.09121665411,-117.60516426515733,"[86, 937, 977, 2639, 2659, 2675, 2695, 2715, 2732, 5049, 5109, 5149, 5164, 7335, 8303, 8518, 8554, 8594, 8614, 8670, 10538, 12679, 12699, 12719, 12754, 12829, 12849, 12869, 12889, 12909, 18017, 18066, 18086, 18106, 18126, 18161, 18201, 18241, 18261, 19696, 23238, 23258, 23298, 23333, 23373, 23411, 23461, 27793, 27851, 27887, 27907, 27927, 27935, 28930, 31280, 31295, 31335, 31410, 32277, 33947, 33967, 33987, 34027, 34040, 35574, 35594, 36154]"
2,geometric_yaw_Jong,Sequential,2851.431850319951,-115.4792041598256,"[86, 937, 977, 2639, 2659, 2675, 2695, 2715, 2732, 5049, 5109, 5149, 5164, 7335, 8303, 8518, 8554, 8594, 8614, 8670, 10538, 12679, 12699, 12719, 12754, 12829, 12849, 12869, 12889, 12909, 18017, 18066, 18086, 18106, 18126, 18161, 18201, 18241, 18261, 19696, 23238, 23258, 23298, 23333, 23373, 23411, 23461, 27793, 27851, 27887, 27907, 27927, 27935, 28930, 31280, 31295, 31335, 31410, 32277, 33947, 33967, 33987, 34027, 34040, 35574, 35594, 36154]"
2,yaw_optimizer_floris,Sequential,2852.6157578321204,-115.47260317561091,"[86, 937, 977, 2639, 2659, 2675, 2695, 2715, 2732, 5049, 5109, 5149, 5164, 7335, 8303, 8518, 8554, 8594, 8614, 8670, 10538, 12679, 12699, 12719, 12754, 12829, 12849, 12869, 12889, 12909, 18017, 18066, 18086, 18106, 18126, 18161, 18201, 18241, 18261, 19696, 23238, 23258, 23298, 23333, 23373, 23411, 23461, 27793, 27851, 27887, 27907, 27927, 27935, 28930, 31280, 31295, 31335, 31410, 32277, 33947, 33967, 33987, 34027, 34040, 35574, 35594, 36154]"
2,None,Joint,2628.1809165912973,-125.65574413898234,"[1, 937, 957, 977, 2639, 2659, 2675, 2695, 2732, 5049, 5069, 5089, 5109, 5129, 5149, 5164, 8498, 8518, 8594, 8634, 8650, 8670, 12679, 12699, 12734, 12789, 12809, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18066, 18106, 18141, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23318, 23353, 23411, 23461, 27773, 27831, 27867, 27887, 27927, 27935, 31295, 31315, 31335, 31424, 33947, 33967, 33987, 34027, 34040, 35574, 35594, 36154]"
2,geometric_yaw_Stanley,Joint,2822.932357539977,-116.98687286079449,"[1, 937, 957, 977, 2639, 2659, 2675, 2695, 2732, 5049, 5069, 5089, 5109, 5129, 5149, 5164, 8498, 8518, 8594, 8634, 8650, 8670, 12679, 12699, 12734, 12789, 12809, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18066, 18106, 18141, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23318, 23353, 23411, 23461, 27773, 27831, 27867, 27887, 27927, 27935, 31295, 31315, 31335, 31424, 33947, 33967, 33987, 34027, 34040, 35574, 35594, 36154]"
2,geometric_yaw_Jong,Joint,2874.300447733069,-114.9920246707561,"[1, 937, 957, 977, 2639, 2659, 2675, 2695, 2732, 5049, 5069, 5089, 5109, 5129, 5149, 5164, 8498, 8518, 8594, 8634, 8650, 8670, 12679, 12699, 12734, 12789, 12809, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18066, 18106, 18141, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23318, 23353, 23411, 23461, 27773, 27831, 27867, 27887, 27927, 27935, 31295, 31315, 31335, 31424, 33947, 33967, 33987, 34027, 34040, 35574, 35594, 36154]"
2,yaw_optimizer_floris,Joint,2875.7278278864906,-114.93611108477673,"[1, 937, 957, 977, 2639, 2659, 2675, 2695, 2732, 5049, 5069, 5089, 5109, 5129, 5149, 5164, 8498, 8518, 8594, 8634, 8650, 8670, 12679, 12699, 12734, 12789, 12809, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18066, 18106, 18141, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23318, 23353, 23411, 23461, 27773, 27831, 27867, 27887, 27927, 27935, 31295, 31315, 31335, 31424, 33947, 33967, 33987, 34027, 34040, 35574, 35594, 36154]"
1,None,Sequential,2630.7424548928057,-125.5333938873194,"[78, 915, 937, 957, 2639, 2659, 2675, 2695, 2715, 2732, 5049, 5069, 5089, 5129, 5149, 5164, 7167, 8498, 8534, 8614, 8634, 8670, 12679, 12699, 12719, 12734, 12774, 12789, 12809, 12869, 12909, 16941, 18017, 18151, 18181, 18201, 18221, 18241, 18261, 19133, 23238, 23258, 23278, 23298, 23353, 23411, 23461, 27773, 27793, 27831, 27867, 27887, 27907, 27927, 27935, 31295, 31315, 31370, 31410, 33834, 33967, 34007, 34027, 34040, 35574, 35594, 36154]"
1,geometric_yaw_Stanley,Sequential,2814.57155643078,-117.33438720063819,"[78, 915, 937, 957, 2639, 2659, 2675, 2695, 2715, 2732, 5049, 5069, 5089, 5129, 5149, 5164, 7167, 8498, 8534, 8614, 8634, 8670, 12679, 12699, 12719, 12734, 12774, 12789, 12809, 12869, 12909, 16941, 18017, 18151, 18181, 18201, 18221, 18241, 18261, 19133, 23238, 23258, 23278, 23298, 23353, 23411, 23461, 27773, 27793, 27831, 27867, 27887, 27907, 27927, 27935, 31295, 31315, 31370, 31410, 33834, 33967, 34007, 34027, 34040, 35574, 35594, 36154]"
1,geometric_yaw_Jong,Sequential,2862.8195593112114,-115.57259630275624,"[78, 915, 937, 957, 2639, 2659, 2675, 2695, 2715, 2732, 5049, 5069, 5089, 5129, 5149, 5164, 7167, 8498, 8534, 8614, 8634, 8670, 12679, 12699, 12719, 12734, 12774, 12789, 12809, 12869, 12909, 16941, 18017, 18151, 18181, 18201, 18221, 18241, 18261, 19133, 23238, 23258, 23278, 23298, 23353, 23411, 23461, 27773, 27793, 27831, 27867, 27887, 27907, 27927, 27935, 31295, 31315, 31370, 31410, 33834, 33967, 34007, 34027, 34040, 35574, 35594, 36154]"
1,yaw_optimizer_floris,Sequential,2862.095220220808,-115.52815439820849,"[78, 915, 937, 957, 2639, 2659, 2675, 2695, 2715, 2732, 5049, 5069, 5089, 5129, 5149, 5164, 7167, 8498, 8534, 8614, 8634, 8670, 12679, 12699, 12719, 12734, 12774, 12789, 12809, 12869, 12909, 16941, 18017, 18151, 18181, 18201, 18221, 18241, 18261, 19133, 23238, 23258, 23278, 23298, 23353, 23411, 23461, 27773, 27793, 27831, 27867, 27887, 27907, 27927, 27935, 31295, 31315, 31370, 31410, 33834, 33967, 34007, 34027, 34040, 35574, 35594, 36154]"
1,None,Joint,2633.3390931829467,-125.40961005024998,"[37, 937, 957, 977, 2639, 2675, 2715, 2732, 5049, 5069, 5089, 5109, 5149, 5164, 8498, 8534, 8574, 8614, 8634, 8650, 8670, 12679, 12699, 12734, 12754, 12789, 12829, 12849, 12889, 12909, 17997, 18017, 18046, 18086, 18126, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23318, 23333, 23373, 23393, 23411, 23431, 23461, 27773, 27851, 27927, 27935, 31295, 31315, 31335, 31350, 31410, 33947, 34007, 34027, 34040, 34646, 35574, 35594, 36154]"
1,geometric_yaw_Stanley,Joint,2825.088544252403,-116.89758520242925,"[37, 937, 957, 977, 2639, 2675, 2715, 2732, 5049, 5069, 5089, 5109, 5149, 5164, 8498, 8534, 8574, 8614, 8634, 8650, 8670, 12679, 12699, 12734, 12754, 12789, 12829, 12849, 12889, 12909, 17997, 18017, 18046, 18086, 18126, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23318, 23333, 23373, 23393, 23411, 23431, 23461, 27773, 27851, 27927, 27935, 31295, 31315, 31335, 31350, 31410, 33947, 34007, 34027, 34040, 34646, 35574, 35594, 36154]"
1,geometric_yaw_Jong,Joint,2873.8306686406954,-114.93027367995909,"[37, 937, 957, 977, 2639, 2675, 2715, 2732, 5049, 5069, 5089, 5109, 5149, 5164, 8498, 8534, 8574, 8614, 8634, 8650, 8670, 12679, 12699, 12734, 12754, 12789, 12829, 12849, 12889, 12909, 17997, 18017, 18046, 18086, 18126, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23318, 23333, 23373, 23393, 23411, 23431, 23461, 27773, 27851, 27927, 27935, 31295, 31315, 31335, 31350, 31410, 33947, 34007, 34027, 34040, 34646, 35574, 35594, 36154]"
1,yaw_optimizer_floris,Joint,2873.2568640657787,-114.93588636247269,"[37, 937, 957, 977, 2639, 2675, 2715, 2732, 5049, 5069, 5089, 5109, 5149, 5164, 8498, 8534, 8574, 8614, 8634, 8650, 8670, 12679, 12699, 12734, 12754, 12789, 12829, 12849, 12889, 12909, 17997, 18017, 18046, 18086, 18126, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23318, 23333, 23373, 23393, 23411, 23431, 23461, 27773, 27851, 27927, 27935, 31295, 31315, 31335, 31350, 31410, 33947, 34007, 34027, 34040, 34646, 35574, 35594, 36154]"
0,None,Sequential,2627.5388174759755,-125.68645098967094,"[88, 937, 957, 977, 1506, 1588, 2659, 2695, 2732, 4888, 5049, 5089, 5109, 5129, 5149, 8498, 8518, 8554, 8594, 8614, 8634, 8650, 8670, 12679, 12699, 12719, 12849, 12869, 12909, 17997, 18017, 18046, 18066, 18086, 18106, 18141, 18181, 18201, 18221, 18241, 18261, 23238, 23278, 23393, 23411, 23461, 26481, 27058, 27356, 27773, 27831, 27907, 27935, 31295, 31315, 31335, 31350, 31390, 31410, 33947, 33967, 33987, 34027, 34040, 35574, 35594, 36154]"
0,geometric_yaw_Stanley,Sequential,2812.3185306107202,-117.42838700936066,"[88, 937, 957, 977, 1506, 1588, 2659, 2695, 2732, 4888, 5049, 5089, 5109, 5129, 5149, 8498, 8518, 8554, 8594, 8614, 8634, 8650, 8670, 12679, 12699, 12719, 12849, 12869, 12909, 17997, 18017, 18046, 18066, 18086, 18106, 18141, 18181, 18201, 18221, 18241, 18261, 23238, 23278, 23393, 23411, 23461, 26481, 27058, 27356, 27773, 27831, 27907, 27935, 31295, 31315, 31335, 31350, 31390, 31410, 33947, 33967, 33987, 34027, 34040, 35574, 35594, 36154]"
0,geometric_yaw_Jong,Sequential,2856.615060418782,-115.22608299684993,"[88, 937, 957, 977, 1506, 1588, 2659, 2695, 2732, 4888, 5049, 5089, 5109, 5129, 5149, 8498, 8518, 8554, 8594, 8614, 8634, 8650, 8670, 12679, 12699, 12719, 12849, 12869, 12909, 17997, 18017, 18046, 18066, 18086, 18106, 18141, 18181, 18201, 18221, 18241, 18261, 23238, 23278, 23393, 23411, 23461, 26481, 27058, 27356, 27773, 27831, 27907, 27935, 31295, 31315, 31335, 31350, 31390, 31410, 33947, 33967, 33987, 34027, 34040, 35574, 35594, 36154]"
0,yaw_optimizer_floris,Sequential,2858.4475593141096,-115.23462430052136,"[88, 937, 957, 977, 1506, 1588, 2659, 2695, 2732, 4888, 5049, 5089, 5109, 5129, 5149, 8498, 8518, 8554, 8594, 8614, 8634, 8650, 8670, 12679, 12699, 12719, 12849, 12869, 12909, 17997, 18017, 18046, 18066, 18086, 18106, 18141, 18181, 18201, 18221, 18241, 18261, 23238, 23278, 23393, 23411, 23461, 26481, 27058, 27356, 27773, 27831, 27907, 27935, 31295, 31315, 31335, 31350, 31390, 31410, 33947, 33967, 33987, 34027, 34040, 35574, 35594, 36154]"
0,None,Joint,2622.377692919082,-125.9338155971503,"[28, 937, 957, 977, 2639, 2659, 2675, 2732, 5069, 5089, 5109, 5129, 5149, 5164, 8498, 8518, 8534, 8574, 8614, 8634, 8650, 8670, 12679, 12719, 12754, 12789, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18086, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23353, 23461, 27773, 27811, 27831, 27851, 27867, 27887, 27907, 27927, 27935, 31295, 31315, 31350, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
0,geometric_yaw_Stanley,Joint,2820.596211953709,-117.08376668966895,"[28, 937, 957, 977, 2639, 2659, 2675, 2732, 5069, 5089, 5109, 5129, 5149, 5164, 8498, 8518, 8534, 8574, 8614, 8634, 8650, 8670, 12679, 12719, 12754, 12789, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18086, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23353, 23461, 27773, 27811, 27831, 27851, 27867, 27887, 27907, 27927, 27935, 31295, 31315, 31350, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
0,geometric_yaw_Jong,Joint,2871.349983321648,-115.1408658320964,"[28, 937, 957, 977, 2639, 2659, 2675, 2732, 5069, 5089, 5109, 5129, 5149, 5164, 8498, 8518, 8534, 8574, 8614, 8634, 8650, 8670, 12679, 12719, 12754, 12789, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18086, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23353, 23461, 27773, 27811, 27831, 27851, 27867, 27887, 27907, 27927, 27935, 31295, 31315, 31350, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
0,yaw_optimizer_floris,Joint,2872.083882876673,-115.13723526019412,"[28, 937, 957, 977, 2639, 2659, 2675, 2732, 5069, 5089, 5109, 5129, 5149, 5164, 8498, 8518, 8534, 8574, 8614, 8634, 8650, 8670, 12679, 12719, 12754, 12789, 12849, 12869, 12889, 12909, 17997, 18017, 18046, 18086, 18161, 18181, 18201, 18221, 18241, 18261, 23238, 23258, 23278, 23298, 23353, 23461, 27773, 27811, 27831, 27851, 27867, 27887, 27907, 27927, 27935, 31295, 31315, 31350, 33947, 33967, 33987, 34007, 34027, 34040, 35574, 35594, 36154]"
